LASTNAME,FIRSTNAME,BADGE LABEL,BADGE LEVEL
Guillet,Darlene,SensioLabs Certified Symfony Developer (Advanced),2
Guillet,Darlene,Six year membership,3
Guillet,Darlene,Five year membership,3
Guillet,Darlene,Four year membership,2
Guillet,Darlene,Three year membership,2
Guillet,Darlene,Two year membership,1
Guillet,Darlene,One year membership,1
Julien,Layne,Helped write a book about Symfony,3
Julien,Layne,Monolog Documentation Contributor,1
Julien,Layne,Twig Code Contributor,1
Julien,Layne,Swiftmailer Documentation Contributor,1
Julien,Layne,Symfony Documentation Contributor,1
Julien,Layne,Twig Documentation Contributor,1
Julien,Layne,Doctrine Code Contributor,1
Julien,Layne,Silex Code Contributor,1
Julien,Layne,Composer Documentation Contributor,1
Julien,Layne,SensioLabs Certified Symfony Developer (Advanced),2
Guillaume,Leola,Swiftmailer Code Contributor,1
Guillaume,Leola,SensioLabs Certified Symfony Developer (Advanced),2
Guillaume,Leola,Monolog Code Contributor,1
Guillaume,Leola,Silex Code Contributor,1
Guillaume,Leola,Silex Documentation Contributor,1
Guillaume,Leola,Monolog Documentation Contributor,1
Guillaume,Leola,Composer Documentation Contributor,1
Guillaume,Leola,Seven year membership,3
Guillaume,Leola,Six year membership,3
Guillaume,Leola,Five year membership,3
Guillaume,Leola,Four year membership,2
Guillaume,Leola,Three year membership,2
Guillaume,Leola,Two year membership,1
Guillaume,Leola,One year membership,1
Lang,Nikko,SensioLabs Certified Symfony Developer (Advanced),2
Lang,Nikko,Doctrine Documentation Contributor,1
Lang,Nikko,Swiftmailer Code Contributor,1
Lang,Nikko,SensioLabs Certified Symfony Developer (Expert),3
Lang,Nikko,Composer Code Contributor,1
Lang,Nikko,Four year membership,2
Lang,Nikko,Three year membership,2
Lang,Nikko,Two year membership,1
Lang,Nikko,One year membership,1
Jenkins,Florence,Attended a training on Symfony2 (level 3) at SensioLabs,2
Jenkins,Florence,Twig Documentation Contributor,1
Jenkins,Florence,Silex Documentation Contributor,1
Jenkins,Florence,Doctrine Code Contributor,1
Jenkins,Florence,Monolog Documentation Contributor,1
Jenkins,Florence,Monolog Code Contributor,1
Jenkins,Florence,Five year membership,3
Jenkins,Florence,Four year membership,2
Jenkins,Florence,Three year membership,2
Jenkins,Florence,Two year membership,1
Jenkins,Florence,One year membership,1
Doyle,Franz,Swiftmailer Code Contributor,1
Doyle,Franz,SensioLabs Certified Symfony Developer (Expert),3
Doyle,Franz,Attended a training on Symfony2 (level 3) at SensioLabs,2
Doyle,Franz,Symfony Documentation Contributor,1
Doyle,Franz,Monolog Documentation Contributor,1
Doyle,Franz,Composer Code Contributor,1
Doyle,Franz,Symfony Code Contributor,1
Doyle,Franz,Doctrine Code Contributor,1
Doyle,Franz,Twig Documentation Contributor,1
Doyle,Franz,Monolog Code Contributor,1
Doyle,Franz,Three year membership,2
Doyle,Franz,Two year membership,1
Doyle,Franz,One year membership,1
Toy,Arnoldo,Helped write a book about Symfony,3
Toy,Arnoldo,Swiftmailer Documentation Contributor,1
Toy,Arnoldo,SensioLabs Certified Symfony Developer (Expert),3
Toy,Arnoldo,Monolog Documentation Contributor,1
Toy,Arnoldo,Doctrine Code Contributor,1
Toy,Arnoldo,Symfony CMF Code Contributor,1
Toy,Arnoldo,Doctrine Documentation Contributor,1
Toy,Arnoldo,Composer Documentation Contributor,1
Toy,Arnoldo,Swiftmailer Code Contributor,1
Toy,Arnoldo,Eight year membership,3
Toy,Arnoldo,Seven year membership,3
Toy,Arnoldo,Six year membership,3
Toy,Arnoldo,Five year membership,3
Toy,Arnoldo,Four year membership,2
Toy,Arnoldo,Three year membership,2
Toy,Arnoldo,Two year membership,1
Toy,Arnoldo,One year membership,1
Becker,Jonatan,Composer Documentation Contributor,1
Becker,Jonatan,Monolog Documentation Contributor,1
Becker,Jonatan,SensioLabs Certified Symfony Developer (Expert),3
Becker,Jonatan,Twig Code Contributor,1
Becker,Jonatan,Monolog Code Contributor,1
Becker,Jonatan,Doctrine Documentation Contributor,1
Becker,Jonatan,Swiftmailer Code Contributor,1
Becker,Jonatan,Three year membership,2
Becker,Jonatan,Two year membership,1
Becker,Jonatan,One year membership,1
Streich,Tiana,Monolog Documentation Contributor,1
Streich,Tiana,Silex Documentation Contributor,1
Streich,Tiana,SensioLabs Certified Symfony Developer (Expert),3
Streich,Tiana,Monolog Code Contributor,1
Streich,Tiana,Swiftmailer Documentation Contributor,1
Streich,Tiana,Swiftmailer Code Contributor,1
Streich,Tiana,Silex Code Contributor,1
Streich,Tiana,Symfony Code Contributor,1
Streich,Tiana,Twig Code Contributor,1
Streich,Tiana,Doctrine Code Contributor,1
Streich,Tiana,Helped write a book about Symfony,3
Bouvier,Luna,Doctrine Code Contributor,1
Bouvier,Luna,Symfony Documentation Contributor,1
Bouvier,Luna,Monolog Documentation Contributor,1
Bouvier,Luna,Composer Documentation Contributor,1
Bouvier,Luna,Monolog Code Contributor,1
Bouvier,Luna,Swiftmailer Code Contributor,1
Bouvier,Luna,Symfony CMF Code Contributor,1
Bouvier,Luna,Twig Documentation Contributor,1
Bouvier,Luna,Attended a training on Symfony2 (level 3) at SensioLabs,2
Bouvier,Luna,Silex Code Contributor,1
Bouvier,Luna,Seven year membership,3
Bouvier,Luna,Six year membership,3
Bouvier,Luna,Five year membership,3
Bouvier,Luna,Four year membership,2
Bouvier,Luna,Three year membership,2
Bouvier,Luna,Two year membership,1
Bouvier,Luna,One year membership,1
Reichel,Adrien,Doctrine Code Contributor,1
Reichel,Adrien,Symfony Code Contributor,1
Reichel,Adrien,Doctrine Documentation Contributor,1
Reichel,Adrien,Helped write a book about Symfony,3
Reichel,Adrien,Monolog Documentation Contributor,1
Reichel,Adrien,Silex Documentation Contributor,1
Reichel,Adrien,Composer Documentation Contributor,1
Reichel,Adrien,Monolog Code Contributor,1
Reichel,Adrien,Symfony CMF Code Contributor,1
Reichel,Adrien,Silex Code Contributor,1
Reichel,Adrien,Attended a training on Symfony2 (level 3) at SensioLabs,2
Reichel,Adrien,Swiftmailer Code Contributor,1
Reichel,Adrien,Eight year membership,3
Reichel,Adrien,Seven year membership,3
Reichel,Adrien,Six year membership,3
Reichel,Adrien,Five year membership,3
Reichel,Adrien,Four year membership,2
Reichel,Adrien,Three year membership,2
Reichel,Adrien,Two year membership,1
Reichel,Adrien,One year membership,1
Kertzmann,Richard,Doctrine Documentation Contributor,1
Kertzmann,Richard,Attended a training on Symfony2 (level 3) at SensioLabs,2
Kertzmann,Richard,Twig Documentation Contributor,1
Kertzmann,Richard,Symfony Code Contributor,1
Kertzmann,Richard,Composer Documentation Contributor,1
Kertzmann,Richard,Symfony CMF Code Contributor,1
Kertzmann,Richard,Doctrine Code Contributor,1
Kertzmann,Richard,Swiftmailer Documentation Contributor,1
Kertzmann,Richard,Helped write a book about Symfony,3
Kertzmann,Richard,Eight year membership,3
Kertzmann,Richard,Seven year membership,3
Kertzmann,Richard,Six year membership,3
Kertzmann,Richard,Five year membership,3
Kertzmann,Richard,Four year membership,2
Kertzmann,Richard,Three year membership,2
Kertzmann,Richard,Two year membership,1
Kertzmann,Richard,One year membership,1
Gay,Kellen,Doctrine Documentation Contributor,1
Gay,Kellen,Symfony Documentation Contributor,1
Gay,Kellen,Doctrine Code Contributor,1
Gay,Kellen,Composer Documentation Contributor,1
Gay,Kellen,Symfony Code Contributor,1
Gay,Kellen,Monolog Documentation Contributor,1
Gay,Kellen,Five year membership,3
Gay,Kellen,Four year membership,2
Gay,Kellen,Three year membership,2
Gay,Kellen,Two year membership,1
Gay,Kellen,One year membership,1
Hayes,Fermin,Doctrine Documentation Contributor,1
Hayes,Fermin,Monolog Documentation Contributor,1
Hayes,Fermin,Twig Code Contributor,1
Hayes,Fermin,Monolog Code Contributor,1
Hayes,Fermin,Silex Code Contributor,1
Hayes,Fermin,Composer Documentation Contributor,1
Hayes,Fermin,Doctrine Code Contributor,1
Hayes,Fermin,Silex Documentation Contributor,1
Hayes,Fermin,Symfony CMF Code Contributor,1
Hayes,Fermin,Attended a training on Symfony2 (level 3) at SensioLabs,2
Hayes,Fermin,Swiftmailer Code Contributor,1
Hayes,Fermin,SensioLabs Certified Symfony Developer (Advanced),2
Hayes,Fermin,Twig Documentation Contributor,1
Hayes,Fermin,Six year membership,3
Hayes,Fermin,Five year membership,3
Hayes,Fermin,Four year membership,2
Hayes,Fermin,Three year membership,2
Hayes,Fermin,Two year membership,1
Hayes,Fermin,One year membership,1
Weber,Candice,Attended a training on Symfony2 (level 3) at SensioLabs,2
Weber,Candice,Symfony CMF Code Contributor,1
Weber,Candice,Twig Code Contributor,1
Weber,Candice,Six year membership,3
Weber,Candice,Five year membership,3
Weber,Candice,Four year membership,2
Weber,Candice,Three year membership,2
Weber,Candice,Two year membership,1
Weber,Candice,One year membership,1
Lenoir,Elroy,Silex Code Contributor,1
Lenoir,Elroy,Doctrine Code Contributor,1
Lenoir,Elroy,Swiftmailer Code Contributor,1
Lenoir,Elroy,Doctrine Documentation Contributor,1
Lenoir,Elroy,Swiftmailer Documentation Contributor,1
Lenoir,Elroy,Helped write a book about Symfony,3
Lenoir,Elroy,SensioLabs Certified Symfony Developer (Expert),3
Lenoir,Elroy,Composer Documentation Contributor,1
Lenoir,Elroy,Twig Code Contributor,1
Lenoir,Elroy,Eight year membership,3
Lenoir,Elroy,Seven year membership,3
Lenoir,Elroy,Six year membership,3
Lenoir,Elroy,Five year membership,3
Lenoir,Elroy,Four year membership,2
Lenoir,Elroy,Three year membership,2
Lenoir,Elroy,Two year membership,1
Lenoir,Elroy,One year membership,1
Joseph,Dalton,Doctrine Code Contributor,1
Joseph,Dalton,Symfony Code Contributor,1
Joseph,Dalton,SensioLabs Certified Symfony Developer (Expert),3
Joseph,Dalton,Monolog Documentation Contributor,1
Joseph,Dalton,Attended a training on Symfony2 (level 3) at SensioLabs,2
Joseph,Dalton,SensioLabs Certified Symfony Developer (Advanced),2
Joseph,Dalton,Swiftmailer Code Contributor,1
Pottier,Kelsi,Symfony Code Contributor,1
Pottier,Kelsi,Composer Code Contributor,1
Pottier,Kelsi,Symfony Documentation Contributor,1
Pottier,Kelsi,Silex Documentation Contributor,1
Pottier,Kelsi,Twig Documentation Contributor,1
Pottier,Kelsi,Symfony CMF Code Contributor,1
Pottier,Kelsi,Five year membership,3
Pottier,Kelsi,Four year membership,2
Pottier,Kelsi,Three year membership,2
Pottier,Kelsi,Two year membership,1
Pottier,Kelsi,One year membership,1
Emmerich,Aurore,SensioLabs Certified Symfony Developer (Advanced),2
Emmerich,Aurore,Twig Code Contributor,1
Emmerich,Aurore,Symfony Documentation Contributor,1
Emmerich,Aurore,Doctrine Code Contributor,1
Emmerich,Aurore,Composer Code Contributor,1
Emmerich,Aurore,Symfony Code Contributor,1
Emmerich,Aurore,Monolog Code Contributor,1
Emmerich,Aurore,Silex Documentation Contributor,1
Emmerich,Aurore,Monolog Documentation Contributor,1
Emmerich,Aurore,Swiftmailer Documentation Contributor,1
Emmerich,Aurore,SensioLabs Certified Symfony Developer (Expert),3
Emmerich,Aurore,Helped write a book about Symfony,3
Emmerich,Aurore,One year membership,1
Crist,Rodolfo,Doctrine Code Contributor,1
Crist,Rodolfo,Doctrine Documentation Contributor,1
Crist,Rodolfo,Composer Code Contributor,1
Crist,Rodolfo,Monolog Documentation Contributor,1
Crist,Rodolfo,Symfony Code Contributor,1
Crist,Rodolfo,Monolog Code Contributor,1
Crist,Rodolfo,Attended a training on Symfony2 (level 3) at SensioLabs,2
Crist,Rodolfo,SensioLabs Certified Symfony Developer (Expert),3
Crist,Rodolfo,Helped write a book about Symfony,3
Crist,Rodolfo,Swiftmailer Documentation Contributor,1
Crist,Rodolfo,Twig Code Contributor,1
Crist,Rodolfo,Silex Documentation Contributor,1
Crist,Rodolfo,Symfony Documentation Contributor,1
Crist,Rodolfo,Three year membership,2
Crist,Rodolfo,Two year membership,1
Crist,Rodolfo,One year membership,1
Louis,Dillan,Swiftmailer Code Contributor,1
Louis,Dillan,Doctrine Documentation Contributor,1
Louis,Dillan,Composer Code Contributor,1
Louis,Dillan,Swiftmailer Documentation Contributor,1
Louis,Dillan,Silex Documentation Contributor,1
Louis,Dillan,Symfony Code Contributor,1
Louis,Dillan,Six year membership,3
Louis,Dillan,Five year membership,3
Louis,Dillan,Four year membership,2
Louis,Dillan,Three year membership,2
Louis,Dillan,Two year membership,1
Louis,Dillan,One year membership,1
Schmidt,Zula,Doctrine Documentation Contributor,1
Schmidt,Zula,SensioLabs Certified Symfony Developer (Expert),3
Schmidt,Zula,Composer Code Contributor,1
Schmidt,Zula,Doctrine Code Contributor,1
Schmidt,Zula,Helped write a book about Symfony,3
Schmidt,Zula,Composer Documentation Contributor,1
Schmidt,Zula,Silex Documentation Contributor,1
Schmidt,Zula,Swiftmailer Documentation Contributor,1
Schmidt,Zula,Silex Code Contributor,1
Runolfsdottir,Deron,Silex Documentation Contributor,1
Runolfsdottir,Deron,Twig Code Contributor,1
Runolfsdottir,Deron,Symfony Code Contributor,1
Runolfsdottir,Deron,Helped write a book about Symfony,3
Runolfsdottir,Deron,Doctrine Documentation Contributor,1
Runolfsdottir,Deron,Attended a training on Symfony2 (level 3) at SensioLabs,2
Runolfsdottir,Deron,Doctrine Code Contributor,1
Runolfsdottir,Deron,Composer Code Contributor,1
Runolfsdottir,Deron,Monolog Code Contributor,1
Runolfsdottir,Deron,Monolog Documentation Contributor,1
Kiehn,Travis,Twig Code Contributor,1
Kiehn,Travis,Symfony Code Contributor,1
Kiehn,Travis,Doctrine Documentation Contributor,1
Kiehn,Travis,Helped write a book about Symfony,3
Kiehn,Travis,Doctrine Code Contributor,1
Kiehn,Travis,Attended a training on Symfony2 (level 3) at SensioLabs,2
Kiehn,Travis,Swiftmailer Code Contributor,1
Kiehn,Travis,Composer Code Contributor,1
Kiehn,Travis,Composer Documentation Contributor,1
Kiehn,Travis,SensioLabs Certified Symfony Developer (Expert),3
Kiehn,Travis,Monolog Code Contributor,1
Kiehn,Travis,Two year membership,1
Kiehn,Travis,One year membership,1
Blanc,Dorothea,Silex Code Contributor,1
Blanc,Dorothea,Twig Code Contributor,1
Blanc,Dorothea,Symfony CMF Code Contributor,1
Blanc,Dorothea,Monolog Code Contributor,1
Blanc,Dorothea,Composer Code Contributor,1
Blanc,Dorothea,Twig Documentation Contributor,1
Blanc,Dorothea,Doctrine Documentation Contributor,1
Blanc,Dorothea,Symfony Code Contributor,1
Blanc,Dorothea,Seven year membership,3
Blanc,Dorothea,Six year membership,3
Blanc,Dorothea,Five year membership,3
Blanc,Dorothea,Four year membership,2
Blanc,Dorothea,Three year membership,2
Blanc,Dorothea,Two year membership,1
Blanc,Dorothea,One year membership,1
Vidal,Candida,Doctrine Code Contributor,1
Vidal,Candida,SensioLabs Certified Symfony Developer (Advanced),2
Vidal,Candida,Monolog Documentation Contributor,1
Vidal,Candida,Silex Documentation Contributor,1
Vidal,Candida,Twig Documentation Contributor,1
King,Marco,Doctrine Code Contributor,1
King,Marco,Attended a training on Symfony2 (level 3) at SensioLabs,2
King,Marco,Doctrine Documentation Contributor,1
King,Marco,Monolog Documentation Contributor,1
King,Marco,Twig Documentation Contributor,1
King,Marco,Swiftmailer Documentation Contributor,1
King,Marco,Silex Documentation Contributor,1
King,Marco,Swiftmailer Code Contributor,1
King,Marco,Monolog Code Contributor,1
King,Marco,Twig Code Contributor,1
King,Marco,Symfony CMF Code Contributor,1
King,Marco,Six year membership,3
King,Marco,Five year membership,3
King,Marco,Four year membership,2
King,Marco,Three year membership,2
King,Marco,Two year membership,1
King,Marco,One year membership,1
Perez,Burdette,Attended a training on Symfony2 (level 3) at SensioLabs,2
Perez,Burdette,Swiftmailer Code Contributor,1
Perez,Burdette,Doctrine Documentation Contributor,1
Perez,Burdette,Monolog Documentation Contributor,1
Perez,Burdette,Twig Documentation Contributor,1
Perez,Burdette,Swiftmailer Documentation Contributor,1
Perez,Burdette,SensioLabs Certified Symfony Developer (Advanced),2
Perez,Burdette,Helped write a book about Symfony,3
Perez,Burdette,Seven year membership,3
Perez,Burdette,Six year membership,3
Perez,Burdette,Five year membership,3
Perez,Burdette,Four year membership,2
Perez,Burdette,Three year membership,2
Perez,Burdette,Two year membership,1
Perez,Burdette,One year membership,1
Smitham,Alejandra,Silex Code Contributor,1
Smitham,Alejandra,Helped write a book about Symfony,3
Smitham,Alejandra,Monolog Code Contributor,1
Smitham,Alejandra,Doctrine Documentation Contributor,1
Smitham,Alejandra,Symfony Code Contributor,1
Smitham,Alejandra,SensioLabs Certified Symfony Developer (Advanced),2
Smitham,Alejandra,Attended a training on Symfony2 (level 3) at SensioLabs,2
Smitham,Alejandra,Composer Code Contributor,1
Smitham,Alejandra,Doctrine Code Contributor,1
Smitham,Alejandra,Swiftmailer Code Contributor,1
Smitham,Alejandra,Twig Code Contributor,1
Smitham,Alejandra,Eight year membership,3
Smitham,Alejandra,Seven year membership,3
Smitham,Alejandra,Six year membership,3
Smitham,Alejandra,Five year membership,3
Smitham,Alejandra,Four year membership,2
Smitham,Alejandra,Three year membership,2
Smitham,Alejandra,Two year membership,1
Smitham,Alejandra,One year membership,1
Rodriguez,Eleanora,Doctrine Code Contributor,1
Rodriguez,Eleanora,Twig Documentation Contributor,1
Rodriguez,Eleanora,Silex Code Contributor,1
Rodriguez,Eleanora,Swiftmailer Documentation Contributor,1
Rodriguez,Eleanora,One year membership,1
Devaux,Delores,Swiftmailer Code Contributor,1
Devaux,Delores,Doctrine Documentation Contributor,1
Devaux,Delores,Twig Documentation Contributor,1
Devaux,Delores,Helped write a book about Symfony,3
Devaux,Delores,Doctrine Code Contributor,1
Devaux,Delores,Swiftmailer Documentation Contributor,1
Devaux,Delores,SensioLabs Certified Symfony Developer (Expert),3
Devaux,Delores,SensioLabs Certified Symfony Developer (Advanced),2
Devaux,Delores,Eight year membership,3
Devaux,Delores,Seven year membership,3
Devaux,Delores,Six year membership,3
Devaux,Delores,Five year membership,3
Devaux,Delores,Four year membership,2
Devaux,Delores,Three year membership,2
